season,game_id,team_id,opponent_id,round,venue,result,GF,GA,xG,xGA,Poss,Formation,Opp Formation
2425,1853,50602,18716,25,Home,W,4.0,0.0,1.9,0.5,61.0,4-2-3-1,4-3-3
2425,1840,50602,1130849,26,Home,L,0.0,2.0,0.6,0.7,66.0,4-1-4-1,4-2-2-2
2425,1854,50602,18741,27,Away,W,1.0,0.0,2.1,1.3,45.0,4-2-3-1,4-3-3
2425,1855,50602,19490,28,Away,L,0.0,1.0,0.9,0.7,69.0,4-1-4-1,4-2-3-1
2425,1683,50602,19453,29,Home,D,2.0,2.0,1.7,2.0,60.0,4-2-3-1,4-2-3-1
2425,1823,50602,19481,30,Home,W,2.0,0.0,2.2,0.1,72.0,4-2-3-1,3-4-3
2425,1856,50602,18656,31,Away,D,0.0,0.0,0.5,0.9,58.0,4-1-2-1-2◆,3-4-3
2425,1739,50602,19467,32,Home,W,5.0,2.0,3.7,1.8,67.0,4-2-3-1,3-4-3
2425,1764,50602,5794,33,Away,W,2.0,0.0,2.0,0.9,67.0,4-2-3-1,4-2-3-1
2425,1590,50602,18711,34,Home,W,2.0,1.0,1.3,1.8,61.0,4-1-4-1,4-2-3-1
2425,1857,50602,19500,35,Home,W,1.0,0.0,0.7,0.4,63.0,4-2-3-1,3-4-3
2425,1858,50602,18732,36,Away,D,0.0,0.0,1.7,0.1,72.0,4-2-3-1,3-4-3
2425,1627,50602,19568,37,Home,W,3.0,1.0,1.5,1.1,57.0,4-2-3-1,4-2-3-1
2425,1790,50602,18708,38,Away,W,2.0,0.0,3.0,1.3,53.0,4-2-3-1,4-2-3-1
2425,1769,18656,18708,01,Home,W,1.0,0.0,2.4,0.4,55.0,4-2-3-1,4-2-3-1
2425,1662,18656,19453,02,Away,L,1.0,2.0,1.4,2.1,52.0,4-2-3-1,4-2-3-1
2425,1829,18656,1130849,03,Home,L,0.0,3.0,1.4,1.8,53.0,4-2-3-1,4-2-3-1
2425,1859,18656,18732,04,Away,W,3.0,0.0,2.6,1.1,56.0,4-2-3-1,4-2-3-1
2425,1721,18656,19467,05,Away,D,0.0,0.0,1.6,1.0,67.0,4-2-3-1,3-4-3
2425,1860,18656,18741,06,Home,L,0.0,3.0,1.0,4.4,39.0,4-2-3-1,4-3-3
2425,1564,18656,18711,07,Away,D,0.0,0.0,0.6,0.5,47.0,4-2-3-1,4-2-3-1
2425,1636,18656,19571,08,Home,W,2.0,1.0,1.3,0.9,50.0,4-2-3-1,4-2-3-1
2425,1861,18656,18747,09,Away,L,1.0,2.0,2.3,2.8,58.0,4-2-3-1,4-2-3-1
2425,1698,18656,9616,10,Home,D,1.0,1.0,2.0,1.1,46.0,4-2-3-1,4-2-3-1
2425,1814,18656,19481,11,Home,W,3.0,0.0,0.8,0.6,51.0,4-2-3-1,4-3-3
2425,1797,18656,9653,12,Away,D,1.0,1.0,0.8,1.6,60.0,3-4-3,4-2-3-1
2425,1752,18656,5794,13,Home,W,4.0,0.0,1.1,0.6,60.0,3-4-3,4-2-3-1
2425,1534,18656,9617,14,Away,L,0.0,2.0,0.2,2.1,49.0,3-4-3,4-3-3
2425,1862,18656,19490,15,Home,L,2.0,3.0,1.6,0.8,71.0,3-4-3,4-2-3-1
2425,1851,18656,50602,16,Away,W,2.0,1.0,2.1,0.9,48.0,3-4-3,4-1-4-1
2425,1609,18656,19568,17,Home,L,0.0,3.0,2.2,1.6,60.0,3-4-3,4-2-3-1
2425,1863,18656,19500,18,Away,L,0.0,2.0,0.4,0.9,49.0,3-4-3,3-4-3
2425,1864,18656,18716,19,Home,L,0.0,2.0,0.8,1.9,52.0,3-4-3,4-3-3
2425,1837,18656,1130849,20,Away,D,2.0,2.0,1.0,2.7,47.0,3-4-3,4-2-3-1
2425,1865,18656,18732,21,Home,W,3.0,1.0,3.4,1.4,60.0,3-4-3,3-4-1-2
2425,1677,18656,19453,22,Home,L,1.0,3.0,1.5,1.9,51.0,3-4-3,4-4-2
2425,1783,18656,18708,23,Away,W,1.0,0.0,0.3,0.7,49.0,3-4-3,4-2-3-1
2425,1734,18656,19467,24,Home,L,0.0,2.0,1.1,2.6,66.0,3-4-3,3-4-3
2425,1866,18656,18741,25,Away,L,0.0,1.0,1.5,2.2,45.0,3-4-3,4-3-3
2425,1759,18656,5794,26,Away,D,2.0,2.0,0.4,1.6,62.0,3-4-3,4-2-3-1
2425,1805,18656,9653,27,Home,W,3.0,2.0,0.7,1.4,45.0,3-4-3,3-4-3
2425,1548,18656,9617,28,Home,D,1.0,1.0,1.5,1.6,32.0,3-4-3,4-3-3
2425,1822,18656,19481,29,Away,W,3.0,0.0,0.9,1.0,47.0,3-4-3,3-4-3
2425,1867,18656,19490,30,Away,L,0.0,1.0,1.6,0.5,68.0,3-4-3,4-2-3-1
2425,1856,18656,50602,31,Home,D,0.0,0.0,0.9,0.5,42.0,3-4-3,4-1-2-1-2
2425,1868,18656,18716,32,Away,L,1.0,4.0,0.7,2.2,52.0,3-4-3,4-3-3
2425,1869,18656,19500,33,Home,L,0.0,1.0,1.3,0.2,59.0,3-4-3,3-4-3
2425,1626,18656,19568,34,Away,D,1.0,1.0,2.3,0.5,61.0,3-4-3,4-2-3-1
2425,1657,18656,19571,35,Away,L,3.0,4.0,1.5,2.8,53.0,3-4-3,4-2-3-1
2425,1870,18656,18747,36,Home,L,0.0,2.0,2.1,1.7,52.0,3-4-3,3-4-1-2
2425,1717,18656,9616,37,Away,L,0.0,1.0,0.3,0.8,53.0,3-4-3,4-2-3-1
2425,1594,18656,18711,38,Home,W,2.0,0.0,2.9,0.4,67.0,3-4-3,4-2-3-1
2425,1871,18716,18732,01,Home,W,1.0,0.0,0.3,1.8,23.0,4-3-3,3-5-2
2425,1596,18716,19568,02,Away,D,1.0,1.0,1.6,2.2,61.0,4-3-3,4-2-3-1
2425,1872,18716,18741,03,Home,W,2.0,1.0,1.8,1.2,35.0,4-3-3,4-2-3-1
2425,1873,18716,19500,04,Away,W,2.0,1.0,1.5,1.2,51.0,4-3-3,4-4-1-1
2425,1773,18716,18708,05,Away,L,1.0,3.0,1.5,2.2,61.0,4-3-3,4-2-3-1
2425,1846,18716,50602,06,Home,D,1.0,1.0,1.6,0.9,38.0,4-3-3,4-2-3-1
2425,1747,18716,5794,07,Away,D,0.0,0.0,2.1,0.7,67.0,4-3-3,4-2-3-1
2425,1667,18716,19453,08,Home,L,0.0,1.0,2.0,1.1,60.0,4-3-3,4-4-2
2425,1697,18716,9616,09,Away,L,1.0,2.0,1.8,1.6,50.0,4-3-3,4-2-3-1
2425,1530,18716,9617,10,Home,W,1.0,0.0,0.5,1.1,37.0,4-3-3,4-4-2
2425,1874,18716,19490,11,Away,W,3.0,1.0,1.6,0.6,56.0,4-3-3,4-2-3-1
2425,1875,18716,18747,12,Home,L,0.0,2.0,1.6,0.9,53.0,4-3-3,4-2-3-1
2425,1728,18716,19467,13,Away,D,1.0,1.0,0.0,1.7,51.0,4-3-3,3-4-3
2425,1834,18716,1130849,14,Home,D,3.0,3.0,2.1,1.9,42.0,4-3-3,4-2-3-1
2425,1641,18716,19571,15,Away,L,2.0,4.0,1.5,1.2,57.0,4-3-3,3-4-3
2425,1816,18716,19481,16,Home,W,4.0,0.0,3.8,0.2,59.0,4-3-3,4-2-3-1
2425,1800,18716,9653,17,Away,W,4.0,0.0,2.3,0.7,58.0,4-3-3,4-2-3-1
2425,1575,18716,18711,18,Home,W,3.0,0.0,2.7,0.3,62.0,4-3-3,4-2-3-1
2425,1864,18716,18656,19,Away,W,2.0,0.0,1.9,0.8,48.0,4-3-3,3-4-3
2425,1876,18716,18741,20,Away,W,2.0,1.0,2.5,0.9,44.0,4-3-3,4-2-3-1
2425,1877,18716,19500,21,Home,W,3.0,0.0,2.1,1.6,60.0,4-3-3,3-4-3
2425,1614,18716,19568,22,Home,L,1.0,4.0,0.8,2.0,56.0,4-3-3,4-2-3-1
2425,1878,18716,18732,23,Away,W,3.0,1.0,2.9,0.8,47.0,4-3-3,3-4-1-2
2425,1784,18716,18708,24,Home,L,1.0,2.0,0.8,1.6,49.0,4-3-3,4-2-3-1
2425,1853,18716,50602,25,Away,L,0.0,4.0,0.5,1.9,39.0,4-3-3,4-2-3-1
2425,1879,18716,19490,26,Home,W,4.0,3.0,2.9,1.7,57.0,4-3-3,4-2-3-1
2425,1841,18716,1130849,27,Away,L,0.0,2.0,0.2,1.7,39.0,4-2-3-1,4-2-3-1
2425,1880,18716,18747,28,Away,W,1.0,0.0,1.4,0.7,49.0,4-3-3,3-5-2
2425,1653,18716,19571,30,Home,W,2.0,1.0,1.3,1.5,49.0,4-3-3,4-2-3-1
2425,1824,18716,19481,31,Away,W,3.0,0.0,3.2,0.5,42.0,4-3-3,3-4-3
2425,1868,18716,18656,32,Home,W,4.0,1.0,2.2,0.7,48.0,4-3-3,3-4-3
2425,1740,18716,19467,29,Home,W,5.0,0.0,1.5,2.0,59.0,4-3-3,3-4-3
2425,1589,18716,18711,33,Away,L,1.0,4.0,1.0,2.2,52.0,4-3-3,4-2-3-1
2425,1808,18716,9653,34,Home,W,3.0,0.0,2.4,0.1,77.0,4-3-3,4-4-1-1
2425,1687,18716,19453,35,Away,D,1.0,1.0,1.7,0.7,55.0,4-3-3,4-2-3-1
2425,1716,18716,9616,36,Home,W,2.0,0.0,1.6,0.7,45.0,3-4-3,4-2-3-1
2425,1557,18716,9617,37,Away,L,0.0,1.0,1.5,0.6,49.0,3-4-3,4-3-3
2425,1768,18716,5794,38,Home,L,0.0,1.0,1.2,1.2,65.0,3-4-3,4-2-3-1
2425,1595,19490,19568,01,Home,D,1.0,1.0,1.3,1.2,53.0,4-2-3-1,4-2-3-1
2425,1881,19490,18732,02,Away,W,1.0,0.0,2.2,0.1,36.0,4-2-3-1,3-5-2
2425,1882,19490,19500,03,Home,D,1.0,1.0,1.0,0.7,52.0,4-2-3-1,4-4-1-1
2425,1830,19490,1130849,04,Away,W,1.0,0.0,0.4,0.9,32.0,4-2-3-1,4-2-3-1
2425,1664,19490,19453,05,Away,D,2.0,2.0,1.4,1.0,30.0,4-2-3-1,4-2-3-1
2425,1774,19490,18708,06,Home,L,0.0,1.0,0.8,1.3,41.0,4-4-2,4-2-3-1
2425,1695,19490,9616,07,Away,D,1.0,1.0,0.9,2.3,35.0,4-2-3-1,4-2-3-1
2425,1724,19490,19467,08,Home,W,1.0,0.0,1.7,1.0,51.0,4-2-3-1,3-1-4-2
2425,1813,19490,19481,09,Away,W,3.0,1.0,1.7,0.8,35.0,4-2-3-1,4-2-3-1
2425,1883,19490,18747,10,Home,W,3.0,0.0,2.2,0.1,54.0,4-2-3-1,3-4-3
2425,1874,19490,18716,11,Home,L,1.0,3.0,0.6,1.6,44.0,4-2-3-1,4-3-3
2425,1532,19490,9617,12,Away,L,0.0,3.0,0.3,1.2,34.0,4-2-3-1,4-3-3
2425,1798,19490,9653,13,Home,W,1.0,0.0,1.6,0.6,45.0,4-2-3-1,4-2-3-1
2425,1850,19490,50602,14,Away,L,0.0,3.0,1.0,2.4,34.0,4-2-3-1,4-2-3-1
2425,1862,19490,18656,15,Away,W,3.0,2.0,0.8,1.6,29.0,4-2-3-1,3-4-3
2425,1573,19490,18711,16,Home,W,2.0,1.0,1.7,0.4,50.0,4-2-3-1,4-2-3-1
2425,1643,19490,19571,17,Away,W,2.0,0.0,0.9,0.7,36.0,3-4-3,4-3-3
2425,1884,19490,18741,18,Home,W,1.0,0.0,1.1,0.9,30.0,4-2-3-1,4-2-3-1
2425,1755,19490,5794,19,Away,W,2.0,0.0,1.5,0.9,36.0,4-2-3-1,4-3-3
2425,1885,19490,19500,20,Away,W,3.0,0.0,2.1,1.5,40.0,4-2-3-1,3-4-3
2425,1838,19490,1130849,21,Home,D,1.0,1.0,0.3,2.0,30.0,4-2-3-1,4-2-3-1
2425,1886,19490,18732,22,Home,W,3.0,2.0,1.8,0.9,45.0,4-2-3-1,3-4-1-2
2425,1615,19490,19568,23,Away,L,0.0,5.0,1.0,1.7,50.0,4-2-3-1,4-2-3-1
2425,1679,19490,19453,24,Home,W,7.0,0.0,3.3,0.9,38.0,3-5-2,4-1-4-1
2425,1785,19490,18708,25,Away,L,1.0,2.0,0.4,2.1,45.0,3-5-2,4-2-3-1
2425,1879,19490,18716,26,Away,L,3.0,4.0,1.7,2.9,43.0,4-2-3-1,4-3-3
2425,1547,19490,9617,27,Home,D,0.0,0.0,0.4,1.0,36.0,4-2-3-1,4-3-3
2425,1855,19490,50602,28,Home,W,1.0,0.0,0.7,0.9,31.0,4-2-3-1,4-1-4-1
2425,1806,19490,9653,29,Away,W,4.0,2.0,1.5,0.4,45.0,4-2-3-1,4-2-3-1
2425,1867,19490,18656,30,Home,W,1.0,0.0,0.5,1.6,32.0,4-2-3-1,3-4-3
2425,1587,19490,18711,31,Away,L,1.0,2.0,1.5,3.0,48.0,3-4-1-2,4-2-3-1
2425,1763,19490,5794,32,Home,L,0.0,1.0,0.5,1.4,43.0,4-2-3-1,4-2-3-1
2425,1887,19490,18741,33,Away,W,2.0,1.0,0.5,2.1,31.0,4-2-2-2,4-3-3
2425,1656,19490,19571,34,Home,L,0.0,2.0,0.9,1.3,55.0,4-2-3-1,4-2-3-1
2425,1741,19490,19467,35,Away,D,1.0,1.0,0.7,2.3,50.0,4-2-3-1,3-4-3
2425,1828,19490,19481,36,Home,D,2.0,2.0,1.3,1.1,55.0,4-2-3-1,4-2-3-1
2425,1888,19490,18747,37,Away,W,2.0,1.0,1.9,1.1,40.0,4-3-1-2,3-4-1-2
2425,1718,19490,9616,38,Home,L,0.0,1.0,1.2,1.1,52.0,4-3-1-2,4-2-3-1
2425,1871,18732,18716,01,Away,L,0.0,1.0,1.8,0.3,77.0,3-5-2,4-3-3
2425,1881,18732,19490,02,Home,L,0.0,1.0,0.1,2.2,64.0,3-5-2,4-2-3-1
2425,1631,18732,19571,03,Away,L,1.0,3.0,1.5,2.8,63.0,3-5-2,4-3-3
2425,1859,18732,18656,04,Home,L,0.0,3.0,1.1,2.6,44.0,4-2-3-1,4-2-3-1
2425,1793,18732,9653,05,Home,D,1.0,1.0,2.4,1.6,53.0,4-2-3-1,4-2-3-1
2425,1600,18732,19568,06,Away,L,1.0,3.0,0.6,1.3,60.0,4-2-3-1,4-2-3-1
2425,1527,18732,9617,07,Away,L,1.0,3.0,0.6,2.8,41.0,5-4-1,4-4-2
2425,1812,18732,19481,08,Home,L,2.0,3.0,2.1,3.1,42.0,4-5-1,4-2-3-1
2425,1848,18732,50602,09,Away,L,0.0,1.0,0.2,2.9,43.0,5-4-1,4-1-4-1
2425,1750,18732,5794,10,Home,W,1.0,0.0,0.7,1.6,65.0,5-4-1,4-2-3-1
2425,1889,18732,19500,11,Away,L,0.0,2.0,0.6,1.3,71.0,5-4-1,4-2-3-1
2425,1832,18732,1130849,12,Home,L,2.0,3.0,1.3,3.1,38.0,5-4-1,4-2-3-1
2425,1671,18732,19453,13,Away,D,1.0,1.0,1.0,1.7,47.0,5-4-1,4-4-2
2425,1700,18732,9616,14,Home,L,1.0,5.0,1.6,5.2,45.0,5-3-2,4-2-3-1
2425,1572,18732,18711,15,Away,L,0.0,1.0,0.3,2.3,53.0,5-3-2,4-2-3-1
2425,1890,18732,18741,16,Home,L,0.0,5.0,0.8,2.3,42.0,4-3-1-2,4-2-3-1
2425,1779,18732,18708,17,Away,D,0.0,0.0,0.3,0.9,43.0,3-4-1-2,4-2-3-1
2425,1891,18732,18747,18,Home,L,0.0,1.0,1.4,1.7,54.0,3-4-1-2,4-1-4-1
2425,1731,18732,19467,19,Away,L,1.0,2.0,0.9,2.0,53.0,3-4-3,3-4-3
2425,1645,18732,19571,20,Home,L,0.0,5.0,0.3,4.4,50.0,3-4-3,4-3-3
2425,1865,18732,18656,21,Away,L,1.0,3.0,1.4,3.4,40.0,3-4-1-2,3-4-3
2425,1886,18732,19490,22,Away,L,2.0,3.0,0.9,1.8,55.0,3-4-1-2,4-2-3-1
2425,1878,18732,18716,23,Home,L,1.0,3.0,0.8,2.9,53.0,3-4-1-2,4-3-3
2425,1803,18732,9653,24,Away,W,2.0,1.0,0.9,1.8,43.0,3-4-3,4-2-3-1
2425,1617,18732,19568,25,Home,L,1.0,3.0,0.8,1.2,44.0,3-4-1-2,4-2-3-1
2425,1681,18732,19453,26,Home,L,0.0,4.0,0.1,3.9,50.0,3-4-3,4-2-3-1
2425,1709,18732,9616,27,Away,L,0.0,4.0,0.7,2.4,40.0,5-4-1,4-2-3-1
2425,1842,18732,1130849,28,Away,L,1.0,3.0,0.4,3.9,29.0,4-2-3-1,4-3-3
2425,1892,18732,19500,29,Home,L,1.0,2.0,1.3,0.4,60.0,3-4-3,3-4-3
2425,1738,18732,19467,30,Home,D,1.0,1.0,0.7,0.7,43.0,3-4-3,3-4-3
2425,1893,18732,18741,31,Away,L,1.0,3.0,1.0,2.1,49.0,4-2-3-1,4-3-3
2425,1588,18732,18711,32,Home,L,0.0,3.0,0.3,3.0,40.0,3-4-3,4-2-3-1
2425,1894,18732,18747,33,Away,D,1.0,1.0,0.6,0.9,48.0,3-4-3,4-2-3-1
2425,1789,18732,18708,34,Home,L,1.0,2.0,0.6,2.4,35.0,3-4-3,4-3-3
2425,1827,18732,19481,35,Away,L,0.0,2.0,0.5,1.4,51.0,3-4-3,4-2-3-1
2425,1858,18732,50602,36,Home,D,0.0,0.0,0.1,1.7,28.0,3-4-3,4-2-3-1
2425,1767,18732,5794,37,Away,L,0.0,2.0,1.2,2.7,50.0,3-4-3,4-2-3-1
2425,1558,18732,9617,38,Home,L,1.0,2.0,0.6,2.3,38.0,5-4-1,4-2-3-1
2425,1811,18741,19481,01,Away,D,1.0,1.0,1.2,1.0,70.0,4-3-3,4-2-3-1
2425,1745,18741,5794,02,Home,W,4.0,0.0,2.4,1.0,70.0,4-3-3,4-2-3-1
2425,1872,18741,18716,03,Away,L,1.0,2.0,1.2,1.8,65.0,4-2-3-1,4-3-3
2425,1524,18741,9617,04,Home,L,0.0,1.0,0.7,0.7,63.0,4-3-3,4-4-2
2425,1633,18741,19571,05,Home,W,3.0,1.0,3.5,0.8,48.0,4-3-3,5-3-2
2425,1860,18741,18656,06,Away,W,3.0,0.0,4.4,1.0,61.0,4-3-3,4-2-3-1
2425,1666,18741,19453,07,Away,L,2.0,3.0,1.3,1.8,59.0,4-3-3,4-2-3-1
2425,1895,18741,18747,08,Home,W,4.0,1.0,1.9,0.8,57.0,4-3-3,4-1-4-1
2425,1725,18741,19467,09,Away,L,0.0,1.0,0.7,0.8,66.0,4-3-3,3-4-3
2425,1567,18741,18711,10,Home,W,4.0,1.0,2.4,1.8,51.0,4-3-3,4-2-3-1
2425,1796,18741,9653,11,Home,L,1.0,2.0,1.5,1.6,66.0,4-3-3,4-2-3-1
2425,1849,18741,50602,12,Away,W,4.0,0.0,2.5,2.1,42.0,4-3-3,4-3-3
2425,1777,18741,18708,13,Home,D,1.0,1.0,0.8,1.5,51.0,4-3-3,4-2-3-1
2425,1606,18741,19568,14,Away,L,0.0,1.0,0.9,3.5,65.0,4-3-3,4-2-3-1
2425,1701,18741,9616,15,Home,L,3.0,4.0,2.8,2.8,39.0,4-3-3,4-2-3-1
2425,1890,18741,18732,16,Away,W,5.0,0.0,2.3,0.8,58.0,4-2-3-1,4-3-1-2
2425,1835,18741,1130849,17,Home,L,3.0,6.0,1.3,5.6,52.0,4-2-3-1,4-2-3-1
2425,1884,18741,19490,18,Away,L,0.0,1.0,0.9,1.1,70.0,4-2-3-1,4-2-3-1
2425,1896,18741,19500,19,Home,D,2.0,2.0,2.2,0.7,48.0,4-2-3-1,3-4-3
2425,1876,18741,18716,20,Home,L,1.0,2.0,0.9,2.5,56.0,4-2-3-1,4-3-3
2425,1541,18741,9617,21,Away,L,1.0,2.0,0.8,1.4,47.0,4-3-3,4-3-3
2425,1756,18741,5794,22,Away,L,2.0,3.0,1.1,1.8,64.0,3-4-3,4-2-3-1
2425,1820,18741,19481,23,Home,L,1.0,2.0,1.0,1.6,61.0,4-3-3,4-2-3-1
2425,1649,18741,19571,24,Away,W,2.0,0.0,0.8,2.1,46.0,4-2-3-1,4-2-3-1
2425,1866,18741,18656,25,Home,W,1.0,0.0,2.2,1.5,55.0,4-3-3,3-4-3
2425,1804,18741,9653,26,Away,W,4.0,1.0,1.7,1.1,58.0,4-3-3,4-2-3-1
2425,1854,18741,50602,27,Home,L,0.0,1.0,1.3,2.1,55.0,4-3-3,4-2-3-1
2425,1620,18741,19568,28,Home,D,2.0,2.0,1.5,2.2,61.0,4-3-3,4-2-3-1
2425,1787,18741,18708,29,Away,L,0.0,2.0,0.9,1.0,43.0,4-3-3,4-2-3-1
2425,1711,18741,9616,30,Away,L,0.0,1.0,0.9,1.0,49.0,4-3-3,4-2-3-1
2425,1893,18741,18732,31,Home,W,3.0,1.0,2.1,1.0,51.0,4-3-3,4-2-3-1
2425,1897,18741,19500,32,Away,L,2.0,4.0,2.0,2.4,63.0,4-3-3,3-4-3
2425,1887,18741,19490,33,Home,L,1.0,2.0,2.1,0.5,69.0,4-3-3,4-2-2-2
2425,1844,18741,1130849,34,Away,L,1.0,5.0,0.5,2.2,39.0,4-3-3,4-2-3-1
2425,1898,18741,18747,35,Away,D,1.0,1.0,0.8,0.8,45.0,4-3-3,3-4-3
2425,1742,18741,19467,36,Home,L,0.0,2.0,0.7,3.3,48.0,4-3-3,3-4-3
2425,1593,18741,18711,37,Away,L,0.0,2.0,0.5,1.4,33.0,4-2-3-1,4-2-3-1
2425,1690,18741,19453,38,Home,L,1.0,4.0,2.0,2.2,34.0,4-3-3,4-4-2
2425,1559,18747,18711,01,Home,L,1.0,2.0,2.3,2.0,52.0,4-1-4-1,4-2-3-1
2425,1719,18747,19467,02,Away,W,2.0,0.0,1.4,1.3,42.0,4-1-4-1,3-4-3
2425,1845,18747,50602,03,Home,L,1.0,3.0,0.7,3.0,33.0,4-2-3-1,3-2-4-1
2425,1772,18747,18708,04,Away,D,1.0,1.0,0.8,1.5,46.0,4-2-3-1,4-2-3-1
2425,1694,18747,9616,05,Home,L,0.0,3.0,0.9,2.2,53.0,3-4-3,4-2-3-1
2425,1634,18747,19571,06,Away,D,1.0,1.0,1.0,0.4,43.0,4-1-4-1,4-4-2
2425,1794,18747,9653,07,Home,W,4.0,1.0,3.6,0.6,52.0,4-1-4-1,4-2-3-1
2425,1895,18747,18741,08,Away,L,1.0,4.0,0.8,1.9,43.0,4-1-4-1,4-3-3
2425,1861,18747,18656,09,Home,W,2.0,1.0,2.8,2.3,42.0,4-2-3-1,4-2-3-1
2425,1883,18747,19490,10,Away,L,0.0,3.0,0.1,2.2,46.0,3-4-3,4-2-3-1
2425,1751,18747,5794,11,Home,D,0.0,0.0,0.8,1.1,49.0,4-1-4-1,4-2-3-1
2425,1875,18747,18716,12,Away,W,2.0,0.0,0.9,1.6,47.0,4-2-3-1,4-3-3
2425,1533,18747,9617,13,Home,L,2.0,5.0,1.5,3.5,40.0,4-2-3-1,4-3-3
2425,1815,18747,19481,14,Away,L,1.0,3.0,3.0,1.7,61.0,4-2-3-1,4-2-3-1
2425,1899,18747,19500,15,Home,W,2.0,1.0,1.0,1.4,54.0,4-2-3-1,3-4-3
2425,1608,18747,19568,16,Away,D,1.0,1.0,2.1,1.9,48.0,4-1-4-1,4-2-3-1
2425,1675,18747,19453,17,Home,D,1.0,1.0,1.2,0.9,47.0,4-1-4-1,4-2-3-1
2425,1891,18747,18732,18,Away,W,1.0,0.0,1.7,1.4,46.0,4-1-4-1,3-4-1-2
2425,1836,18747,1130849,19,Home,L,0.0,5.0,0.4,3.1,46.0,4-2-3-1,4-2-3-1
2425,1852,18747,50602,20,Away,L,1.0,4.0,1.4,1.9,44.0,4-2-3-1,4-1-4-1
2425,1781,18747,18708,21,Home,W,3.0,2.0,1.0,1.7,44.0,4-2-3-1,4-2-3-1
2425,1733,18747,19467,22,Home,L,0.0,2.0,0.3,1.3,53.0,3-4-3,3-4-3
2425,1579,18747,18711,23,Away,D,1.0,1.0,1.3,0.9,54.0,3-4-3,4-2-3-1
2425,1708,18747,9616,24,Away,L,1.0,2.0,1.2,1.6,32.0,3-4-3,4-2-3-1
2425,1650,18747,19571,25,Home,L,0.0,1.0,0.8,1.6,58.0,4-2-3-1,4-2-3-1
2425,1546,18747,9617,26,Away,W,1.0,0.0,1.1,1.2,32.0,5-3-2,4-3-3
2425,1821,18747,19481,27,Home,W,2.0,0.0,1.3,0.4,58.0,3-5-2,4-2-3-1
2425,1880,18747,18716,28,Home,L,0.0,1.0,0.7,1.4,51.0,3-5-2,4-3-3
2425,1761,18747,5794,29,Away,D,1.0,1.0,0.8,1.0,46.0,3-5-2,4-2-3-1
2425,1900,18747,19500,30,Away,L,0.0,1.0,1.3,1.2,58.0,3-4-3,3-4-3
2425,1623,18747,19568,31,Home,D,2.0,2.0,0.7,2.1,56.0,4-2-3-1,4-2-3-1
2425,1843,18747,1130849,32,Away,L,1.0,2.0,1.4,1.8,45.0,3-5-2,4-2-3-1
2425,1894,18747,18732,33,Home,D,1.0,1.0,0.9,0.6,52.0,4-2-3-1,3-4-3
2425,1686,18747,19453,34,Away,L,2.0,3.0,1.3,1.3,47.0,3-5-2,4-2-3-1
2425,1898,18747,18741,35,Home,D,1.0,1.0,0.8,0.8,55.0,3-4-3,4-3-3
2425,1870,18747,18656,36,Away,W,2.0,0.0,1.7,2.1,48.0,3-4-1-2,3-4-3
2425,1888,18747,19490,37,Home,L,1.0,2.0,1.1,1.9,60.0,3-4-1-2,4-3-1-2
2425,1810,18747,9653,38,Away,W,3.0,1.0,1.1,0.7,58.0,3-1-4-2,4-2-3-1
2425,1521,19500,9617,01,Away,L,0.0,2.0,0.5,1.2,47.0,4-2-3-1,4-3-3
2425,1692,19500,9616,02,Home,L,2.0,6.0,1.9,1.6,40.0,4-2-3-1,4-2-3-1
2425,1882,19500,19490,03,Away,D,1.0,1.0,0.7,1.0,48.0,4-4-1-1,4-2-3-1
2425,1873,19500,18716,04,Home,L,1.0,2.0,1.2,1.5,49.0,4-4-1-1,4-3-3
2425,1562,19500,18711,05,Away,L,1.0,3.0,0.5,1.7,47.0,4-1-4-1,4-2-3-1
2425,1831,19500,1130849,06,Home,L,1.0,2.0,0.6,2.5,45.0,4-1-4-1,4-2-3-1
2425,1635,19500,19571,07,Away,L,3.0,5.0,1.0,4.2,56.0,4-1-4-1,4-2-3-1
2425,1847,19500,50602,08,Home,L,1.0,2.0,0.8,1.6,23.0,3-5-2,4-1-4-1
2425,1668,19500,19453,09,Away,D,2.0,2.0,1.3,1.3,49.0,3-4-3,4-4-2
2425,1726,19500,19467,10,Home,D,2.0,2.0,1.5,2.4,57.0,3-4-3,3-4-3
2425,1889,19500,18732,11,Home,W,2.0,0.0,1.3,0.6,29.0,4-2-3-1,5-4-1
2425,1776,19500,18708,12,Away,W,4.0,1.0,1.3,1.0,41.0,3-4-3,4-2-3-1
2425,1605,19500,19568,13,Home,L,2.0,4.0,0.5,3.3,60.0,4-2-3-1,4-2-3-1
2425,1753,19500,5794,14,Away,L,0.0,4.0,0.8,1.0,56.0,3-4-3,4-2-3-1
2425,1899,19500,18747,15,Away,L,1.0,2.0,1.4,1.0,46.0,3-4-3,4-2-3-1
2425,1799,19500,9653,16,Home,L,1.0,2.0,1.3,1.1,54.0,3-4-3,4-2-3-1
2425,1817,19500,19481,17,Away,W,3.0,0.0,1.1,0.8,46.0,3-4-3,4-2-3-1
2425,1863,19500,18656,18,Home,W,2.0,0.0,0.9,0.4,51.0,3-4-3,3-4-3
2425,1896,19500,18741,19,Away,D,2.0,2.0,0.7,2.2,52.0,3-4-3,4-2-3-1
